county_fips,name,population,median_income,median_age,median_home_value,pct_poverty,pct_black,pct_hispanic,pct_renter
21013,"Bell County, Kentucky",24248,33658,41.5,76700,26.29,1.93,1.36,36.91
21015,"Boone County, Kentucky",136150,91697,38.0,237600,5.74,3.59,4.53,23.84
21017,"Bourbon County, Kentucky",20228,54580,41.8,187700,15.12,4.95,7.17,35.3
21019,"Boyd County, Kentucky",48242,58327,42.1,129000,17.42,2.04,1.96,31.06
21021,"Boyle County, Kentucky",30613,56568,40.0,179800,15.0,8.15,3.38,31.15
21023,"Bracken County, Kentucky",8420,59911,41.7,115100,16.96,1.37,0.8,19.5
21025,"Breathitt County, Kentucky",13580,38209,42.7,58800,28.5,1.03,1.16,27.09
21027,"Breckinridge County, Kentucky",20528,51756,42.3,124800,23.52,1.69,1.95,17.59
21029,"Bullitt County, Kentucky",82482,73900,41.1,214000,10.58,1.22,2.59,17.39
21031,"Butler County, Kentucky",12365,47589,41.4,102200,19.75,0.52,3.78,27.84
21033,"Caldwell County, Kentucky",12635,52488,42.4,103200,16.18,5.99,2.19,26.89
21035,"Calloway County, Kentucky",37345,48276,35.6,169100,18.74,3.49,2.81,35.57
21037,"Campbell County, Kentucky",93122,71979,38.9,214400,11.7,2.64,2.27,28.47
21039,"Carlisle County, Kentucky",4782,53065,42.9,90100,20.08,1.21,2.47,23.46
21041,"Carroll County, Kentucky",10842,50625,38.5,128100,20.29,3.27,6.87,32.06
21043,"Carter County, Kentucky",26671,47004,41.9,122300,23.88,0.42,0.99,20.55
21045,"Casey County, Kentucky",15942,42190,41.9,124300,26.1,0.92,3.06,24.23
21047,"Christian County, Kentucky",72766,48920,28.4,142000,16.74,20.2,8.44,50.12
21049,"Clark County, Kentucky",36897,61878,40.9,183200,15.06,3.85,3.34,28.43
21051,"Clay County, Kentucky",20322,37888,40.4,73500,31.22,4.19,1.23,25.26
21053,"Clinton County, Kentucky",9295,41180,42.4,90600,20.28,0.15,3.32,27.18
21055,"Crittenden County, Kentucky",8979,45810,43.4,105300,17.91,0.71,1.95,19.6
21057,"Cumberland County, Kentucky",5974,40515,45.4,126100,28.25,2.71,1.76,24.22
21059,"Daviess County, Kentucky",102916,64021,38.7,171100,13.98,4.76,3.45,32.11
21061,"Edmonson County, Kentucky",12179,53029,45.0,116000,16.96,0.79,1.57,16.81
21063,"Elliott County, Kentucky",7378,39469,43.6,90400,24.68,2.89,0.95,23.33
21065,"Estill County, Kentucky",14138,39980,43.7,100600,23.96,0.14,0.83,26.15
21067,"Fayette County, Kentucky",321276,66087,35.2,247900,14.93,14.7,7.42,45.67
21069,"Fleming County, Kentucky",15111,46885,40.8,109300,20.99,0.87,1.7,25.54
21071,"Floyd County, Kentucky",35780,38723,42.9,89900,29.28,0.84,0.19,28.75
21073,"Franklin County, Kentucky",51475,62929,40.0,184000,13.26,8.72,3.87,36.74
21075,"Fulton County, Kentucky",6480,35449,39.2,75000,27.38,23.63,1.47,35.87
21077,"Gallatin County, Kentucky",8720,58641,38.7,154600,16.82,2.71,5.86,29.47
21079,"Garrard County, Kentucky",17175,58263,43.5,170800,15.68,2.35,2.45,19.11
21081,"Grant County, Kentucky",25085,65461,36.5,173600,12.82,0.88,3.1,27.82
21083,"Graves County, Kentucky",36701,52526,39.9,134900,19.78,4.04,7.39,25.2
21085,"Grayson County, Kentucky",26465,47024,40.0,141500,21.06,0.51,1.49,23.09
21087,"Green County, Kentucky",11198,38595,45.1,97100,21.35,1.79,1.78,25.55
21089,"Greenup County, Kentucky",35853,58562,43.8,132200,15.07,0.93,1.22,21.11
21091,"Hancock County, Kentucky",9058,68102,41.2,116800,15.14,0.89,1.77,20.72
21093,"Hardin County, Kentucky",111005,64136,37.2,186500,11.51,11.85,6.0,37.95
21095,"Harlan County, Kentucky",26589,35128,41.2,71300,30.02,2.06,0.3,31.13
21097,"Harrison County, Kentucky",18803,58840,42.6,170600,15.84,2.07,2.55,29.38
21099,"Hart County, Kentucky",19345,45561,40.3,115500,22.64,4.23,2.03,26.3
21101,"Henderson County, Kentucky",44770,56912,41.0,156200,17.0,7.2,2.94,35.77
21103,"Henry County, Kentucky",15731,58294,41.4,161600,16.24,2.38,3.69,25.68
21105,"Hickman County, Kentucky",4491,68589,46.6,112700,16.71,9.4,2.23,23.2
21107,"Hopkins County, Kentucky",45223,54466,41.4,125800,19.19,6.07,2.26,30.07
21109,"Jackson County, Kentucky",13002,38516,40.9,101900,22.64,0.22,1.08,20.94
21111,"Jefferson County, Kentucky",779232,66296,38.5,222200,14.13,22.01,6.29,38.23
21113,"Jessamine County, Kentucky",53381,69905,38.4,226900,12.11,4.31,3.92,31.17
21115,"Johnson County, Kentucky",22631,44231,41.7,130900,21.4,0.46,0.57,30.74
21117,"Kenton County, Kentucky",169066,76016,37.7,207700,11.92,4.38,3.6,30.91
21119,"Knott County, Kentucky",14282,38336,44.2,66600,27.73,1.08,1.07,27.43
21121,"Knox County, Kentucky",30207,34254,40.1,109200,34.04,0.74,1.49,36.05
21123,"Larue County, Kentucky",14902,57867,41.3,164000,18.84,3.07,3.34,25.16
21125,"Laurel County, Kentucky",62442,53693,39.8,141300,20.55,0.65,1.58,28.8
21127,"Lawrence County, Kentucky",16228,42488,41.2,100300,26.33,0.22,1.51,25.62
21129,"Lee County, Kentucky",7338,31682,41.8,77400,31.36,2.03,2.33,30.41
21131,"Leslie County, Kentucky",10468,37019,43.2,77900,33.63,0.42,0.7,13.22
21133,"Letcher County, Kentucky",21490,38466,42.7,66000,29.01,0.66,0.93,25.95
21135,"Lewis County, Kentucky",13063,36662,42.5,83400,26.59,0.03,0.03,20.94
21137,"Lincoln County, Kentucky",24320,49487,41.4,130100,17.37,1.8,1.88,21.43
21139,"Livingston County, Kentucky",8980,56125,46.0,108100,16.84,0.59,2.55,18.07
21141,"Logan County, Kentucky",27498,58869,40.8,134200,15.75,5.85,3.11,26.1
21143,"Lyon County, Kentucky",8721,64081,47.9,164100,9.96,6.46,2.51,18.06
21145,"McCracken County, Kentucky",67573,58490,42.5,172300,15.17,10.47,2.79,33.22
21147,"McCreary County, Kentucky",16892,35000,39.2,85300,33.65,6.93,1.63,29.96
21149,"McLean County, Kentucky",9173,64020,43.2,139400,7.93,0.99,2.05,19.59
21151,"Madison County, Kentucky",92955,59797,34.4,200600,16.12,3.91,2.74,38.68
21153,"Magoffin County, Kentucky",11647,31927,41.4,83400,30.44,0.03,1.31,24.81
21155,"Marion County, Kentucky",19627,49627,39.8,141000,22.48,6.88,2.84,26.24
21157,"Marshall County, Kentucky",31706,64597,44.6,160600,12.11,0.69,1.81,17.47
21159,"Martin County, Kentucky",11298,45265,39.8,91800,23.53,6.54,1.82,21.06
21161,"Mason County, Kentucky",17068,48460,42.1,156600,18.74,6.77,2.2,31.35
21163,"Meade County, Kentucky",29964,68518,39.2,187400,13.28,3.73,3.99,25.83
21165,"Menifee County, Kentucky",6174,43797,43.4,104600,26.89,0.19,2.41,25.95
21167,"Mercer County, Kentucky",22662,60728,43.1,181400,11.21,3.49,3.3,25.59
21169,"Metcalfe County, Kentucky",10313,46932,42.6,95100,24.0,1.9,1.98,22.16
21171,"Monroe County, Kentucky",11331,47252,41.2,113900,20.91,2.6,3.21,29.05
21173,"Montgomery County, Kentucky",28188,53436,40.5,142300,16.39,2.69,2.97,33.92
21175,"Morgan County, Kentucky",13840,46018,42.3,90800,20.43,4.07,1.1,21.41
21177,"Muhlenberg County, Kentucky",30735,50935,43.0,115900,16.31,2.35,1.66,17.59
21179,"Nelson County, Kentucky",46779,66212,39.9,204000,8.77,4.78,2.37,23.5
21181,"Nicholas County, Kentucky",7613,57539,38.9,111300,16.18,0.72,0.0,28.58
21183,"Ohio County, Kentucky",23782,52474,41.0,114900,14.04,0.98,3.46,22.15
21185,"Oldham County, Kentucky",67997,117334,39.5,357500,3.99,3.91,4.08,13.14
21187,"Owen County, Kentucky",11229,56485,42.9,151300,14.14,1.04,0.56,14.47
21189,"Owsley County, Kentucky",4054,32844,48.0,78500,28.82,1.33,0.0,36.73
21191,"Pendleton County, Kentucky",14638,58723,41.7,152000,17.79,0.61,1.44,26.38
21193,"Perry County, Kentucky",28136,45330,41.3,92800,23.83,0.96,1.11,24.28
21195,"Pike County, Kentucky",58196,41271,42.5,96900,23.89,0.78,0.99,25.8
21197,"Powell County, Kentucky",13089,38415,39.5,123400,21.11,0.27,1.98,31.9
21199,"Pulaski County, Kentucky",65145,48768,41.8,140400,21.37,0.91,2.69,27.75
21201,"Robertson County, Kentucky",2207,53798,39.0,143500,21.98,0.32,1.77,25.85
21203,"Rockcastle County, Kentucky",16171,45693,42.9,100300,23.55,0.1,1.09,23.97
21205,"Rowan County, Kentucky",24551,50038,30.6,149900,24.59,2.06,2.09,38.55
21207,"Russell County, Kentucky",18021,48220,42.4,121400,21.63,1.08,3.85,25.6
21209,"Scott County, Kentucky",57286,80782,36.1,240800,9.28,4.92,4.52,26.57
21211,"Shelby County, Kentucky",48105,81012,40.6,247500,7.92,5.18,9.61,27.12
21213,"Simpson County, Kentucky",19574,55907,39.2,178600,14.19,9.4,2.75,34.32
21215,"Spencer County, Kentucky",19549,101118,42.9,288200,8.33,1.74,2.63,13.81
21217,"Taylor County, Kentucky",26056,63211,37.3,156800,14.27,4.36,2.56,32.48
21219,"Todd County, Kentucky",12281,57891,36.6,126600,21.13,8.04,4.8,25.25
21221,"Trigg County, Kentucky",14154,55864,45.8,173900,18.17,6.33,2.49,21.36
21223,"Trimble County, Kentucky",8510,66492,42.0,152600,13.7,0.29,3.42,18.73
21225,"Union County, Kentucky",13495,58260,41.3,109100,18.85,8.77,1.92,26.92
21227,"Warren County, Kentucky",135307,63074,33.3,227300,17.17,8.78,5.66,43.21
21229,"Washington County, Kentucky",12025,65456,42.3,158700,14.13,5.49,0.53,20.56
21231,"Wayne County, Kentucky",19666,41583,43.4,112800,25.37,0.49,3.71,26.29
21233,"Webster County, Kentucky",12951,55451,39.7,86700,16.06,4.12,5.81,28.33
21235,"Whitley County, Kentucky",36648,44332,36.1,114300,23.49,0.9,1.54,33.33
21237,"Wolfe County, Kentucky",6573,28666,41.0,62200,36.77,0.15,0.0,31.8
21239,"Woodford County, Kentucky",26886,78295,42.5,259100,8.44,3.85,6.67,28.19
22001,"Acadia Parish, Louisiana",57674,44977,36.7,145100,23.72,16.49,3.09,31.61
22003,"Allen Parish, Louisiana",22798,52755,38.5,113400,19.58,17.77,6.4,23.99
22005,"Ascension Parish, Louisiana",126973,93800,36.2,255600,9.9,22.9,6.17,16.73
22007,"Assumption Parish, Louisiana",21067,47023,41.9,130600,16.03,28.91,3.39,17.09
22009,"Avoyelles Parish, Louisiana",39529,38696,38.6,123600,27.95,25.62,2.2,29.79
22011,"Beauregard Parish, Louisiana",36553,68525,37.3,150200,13.31,11.67,3.96,17.71
22013,"Bienville Parish, Louisiana",12958,34268,42.1,85800,31.08,41.64,2.2,26.29
22015,"Bossier Parish, Louisiana",128877,64598,36.0,206600,16.66,23.87,6.92,34.57
22017,"Caddo Parish, Louisiana",236259,47572,38.7,166700,21.94,49.26,3.05,39.47
22019,"Calcasieu Parish, Louisiana",210770,64370,36.7,196900,17.14,24.59,4.19,29.21
22021,"Caldwell Parish, Louisiana",9658,45707,40.2,103500,24.86,20.26,0.85,30.36
22023,"Cameron Parish, Louisiana",5447,69847,43.3,177600,12.37,1.1,4.0,10.48
22025,"Catahoula Parish, Louisiana",8895,48259,38.8,91300,24.65,31.62,1.09,22.28
22027,"Claiborne Parish, Louisiana",14203,32034,42.3,79100,32.61,49.64,1.78,27.94
22029,"Concordia Parish, Louisiana",18677,38929,37.8,94600,33.87,39.23,1.9,27.25
22031,"De Soto Parish, Louisiana",26821,49807,39.3,144100,20.22,34.17,3.28,25.13
22033,"East Baton Rouge Parish, Louisiana",454369,62083,34.0,232800,17.86,45.22,4.51,40.2
22035,"East Carroll Parish, Louisiana",7371,30856,33.9,72600,40.28,66.95,1.49,38.6
22037,"East Feliciana Parish, Louisiana",19452,64709,44.3,204800,14.67,40.08,1.8,17.6
22039,"Evangeline Parish, Louisiana",32335,34526,36.9,101000,27.76,25.34,4.18,35.41
22041,"Franklin Parish, Louisiana",19752,41129,39.0,99200,26.02,30.42,1.66,25.23
22043,"Grant Parish, Louisiana",22185,57362,37.9,128100,15.01,15.17,5.36,18.16
22045,"Iberia Parish, Louisiana",69958,55190,37.4,152400,23.1,31.2,4.42,31.46
22047,"Iberville Parish, Louisiana",30210,59410,39.9,161400,16.83,45.41,3.19,25.48
22049,"Jackson Parish, Louisiana",15093,40406,41.4,105700,26.2,25.69,1.97,31.46
22051,"Jefferson Parish, Louisiana",436171,63257,39.8,231700,15.48,26.85,15.15,37.31
22053,"Jefferson Davis Parish, Louisiana",32277,52470,37.9,149800,16.02,16.74,2.59,22.35
22055,"Lafayette Parish, Louisiana",243175,66617,36.2,222400,16.81,25.7,4.68,33.7
22057,"Lafourche Parish, Louisiana",97220,61381,38.8,177200,16.55,13.32,4.5,21.73
22059,"LaSalle Parish, Louisiana",14764,59926,38.3,120500,15.19,11.73,3.94,16.93
22061,"Lincoln Parish, Louisiana",48323,37001,28.3,184300,29.7,37.45,3.21,48.09
22063,"Livingston Parish, Louisiana",143425,77978,36.6,210100,11.61,7.45,4.44,17.75
22065,"Madison Parish, Louisiana",10028,34508,36.2,88200,38.1,62.48,2.93,44.6
22067,"Morehouse Parish, Louisiana",25438,37875,40.0,104300,28.8,48.26,1.54,33.26
22069,"Natchitoches Parish, Louisiana",37478,41310,33.3,155700,25.92,40.74,2.53,42.82
22071,"Orleans Parish, Louisiana",380408,51116,37.9,281500,22.92,57.01,5.66,50.71
22073,"Ouachita Parish, Louisiana",159585,49261,36.5,172800,23.44,37.29,2.32,40.49
22075,"Plaquemines Parish, Louisiana",23305,77996,36.4,253300,14.7,21.22,8.09,28.22
22077,"Pointe Coupee Parish, Louisiana",20652,53045,43.4,172500,19.13,33.82,3.14,22.64
22079,"Rapides Parish, Louisiana",129536,55407,37.7,171400,18.32,31.14,3.53,34.1
22081,"Red River Parish, Louisiana",7631,43821,37.8,99100,24.76,39.04,2.2,24.81
22083,"Richland Parish, Louisiana",20028,48125,39.5,121800,24.03,35.74,2.36,36.2
22085,"Sabine Parish, Louisiana",22209,40777,41.1,112300,23.92,14.5,4.33,26.73
22087,"St. Bernard Parish, Louisiana",44038,55857,35.6,184000,22.52,23.84,10.6,28.1
22089,"St. Charles Parish, Louisiana",52191,79191,38.8,248600,10.18,23.52,6.56,17.44
22091,"St. Helena Parish, Louisiana",10872,46402,42.2,104700,27.46,51.76,2.02,23.48
22093,"St. James Parish, Louisiana",20090,62946,40.4,185200,11.46,48.44,1.85,15.78
22095,"St. John the Baptist Parish, Louisiana",41986,65114,37.9,173200,14.05,56.25,7.29,22.48
22097,"St. Landry Parish, Louisiana",82574,44478,37.3,148400,27.49,40.71,2.49,31.38
22099,"St. Martin Parish, Louisiana",51856,50806,39.5,139900,17.56,28.74,3.18,21.81
22101,"St. Mary Parish, Louisiana",49114,47322,39.5,128000,21.92,29.63,7.26,30.5
22103,"St. Tammany Parish, Louisiana",266168,76914,40.6,262400,11.66,12.16,6.09,20.92
22105,"Tangipahoa Parish, Louisiana",133953,55274,35.7,193300,19.22,29.82,4.73,27.29
22107,"Tensas Parish, Louisiana",4127,35653,47.4,78300,35.07,52.53,3.13,31.51
22109,"Terrebonne Parish, Louisiana",108862,63088,36.9,174400,16.35,19.09,5.34,25.8
22111,"Union Parish, Louisiana",21049,47068,42.5,117300,26.83,24.13,5.22,22.58
22113,"Vermilion Parish, Louisiana",57202,56194,38.6,154000,19.3,13.49,3.8,23.5
22115,"Vernon Parish, Louisiana",48452,56547,31.5,141900,18.05,13.42,9.63,44.66
22117,"Washington Parish, Louisiana",45514,41803,40.6,133200,23.55,30.35,2.64,32.49
22119,"Webster Parish, Louisiana",36761,34263,41.5,100100,27.6,33.61,2.25,32.94
22121,"West Baton Rouge Parish, Louisiana",27377,80510,36.4,223900,14.75,41.24,3.36,24.78
22123,"West Carroll Parish, Louisiana",9800,45035,41.0,100600,19.21,15.4,4.2,24.6
22125,"West Feliciana Parish, Louisiana",15358,71985,42.6,239700,14.21,44.3,1.47,27.34
22127,"Winn Parish, Louisiana",13665,44922,40.7,98100,19.64,30.12,3.25,28.49
23001,"Androscoggin County, Maine",111532,64500,40.8,211800,12.37,4.36,2.03,33.55
23003,"Aroostook County, Maine",67237,50843,48.5,125400,14.95,0.76,1.47,26.48
23005,"Cumberland County, Maine",303357,87710,42.1,372900,7.21,3.17,2.27,30.08
23007,"Franklin County, Maine",29839,56890,46.3,170600,12.12,0.4,1.55,24.32
23009,"Hancock County, Maine",55851,64149,48.9,250900,10.94,0.8,1.67,21.29
23011,"Kennebec County, Maine",124003,62118,44.3,198300,12.42,0.75,1.78,27.53
23013,"Knox County, Maine",40729,68904,49.0,260800,9.97,0.39,1.67,20.79
23015,"Lincoln County, Maine",35466,69638,51.3,276400,9.14,0.47,1.63,17.2
23017,"Oxford County, Maine",58276,54780,48.2,176800,14.43,0.29,1.59,19.65
23019,"Penobscot County, Maine",152640,59438,42.4,176700,13.42,0.99,1.64,30.13
23021,"Piscataquis County, Maine",16936,51805,51.2,137800,14.98,0.62,2.44,22.8
23023,"Sagadahoc County, Maine",36868,77591,46.7,268600,10.89,0.58,1.98,23.29
23025,"Somerset County, Maine",50656,53527,47.0,150500,16.78,0.46,1.28,23.19
23027,"Waldo County, Maine",39772,62694,47.0,210600,12.91,0.56,1.65,19.42
23029,"Washington County, Maine",31096,51669,48.6,135400,17.54,1.01,2.79,21.64
23031,"York County, Maine",212691,79743,45.2,323500,8.0,1.03,1.96,24.88
24001,"Allegany County, Maryland",68161,55248,41.9,143300,15.86,7.28,2.02,29.9
24003,"Anne Arundel County, Maryland",588109,116009,38.8,432000,5.83,17.45,8.71,24.96
24005,"Baltimore County, Maryland",850737,88157,39.5,310800,10.21,30.09,6.08,33.47
24009,"Calvert County, Maryland",93244,128078,40.4,418900,4.27,12.2,4.63,13.86
24011,"Caroline County, Maryland",33320,65326,39.5,258800,12.92,13.7,8.21,27.93
24013,"Carroll County, Maryland",173225,111672,41.5,390200,5.1,3.74,4.14,16.96
24015,"Cecil County, Maryland",103876,86869,41.0,292500,10.09,6.79,4.88,24.86
24017,"Charles County, Maryland",167035,116882,38.8,382800,5.87,49.08,6.75,20.2
24019,"Dorchester County, Maryland",32557,57490,43.8,226000,15.4,25.62,6.12,31.55
24021,"Frederick County, Maryland",273829,115724,38.9,412500,6.16,10.12,10.98,23.58
24023,"Garrett County, Maryland",28856,64447,47.6,220100,11.06,1.26,1.25,19.85
24025,"Harford County, Maryland",261059,106417,40.4,351100,7.14,14.2,4.96,20.05
24027,"Howard County, Maryland",332011,140971,39.2,551300,5.37,20.05,7.48,27.92
24029,"Kent County, Maryland",19289,71635,48.5,291900,9.53,14.15,4.67,30.19
24031,"Montgomery County, Maryland",1056910,125583,39.8,588900,7.18,18.53,20.01,34.48
24033,"Prince George's County, Maryland",957189,97935,38.2,380500,9.58,61.15,19.95,37.58
24035,"Queen Anne's County, Maryland",50316,108332,44.6,421900,6.86,5.87,4.58,18.56
24037,"St. Mary's County, Maryland",113814,113668,37.0,376900,7.59,14.42,5.69,27.53
24039,"Somerset County, Maryland",24672,52149,38.0,157200,19.84,40.06,4.0,32.47
24041,"Talbot County, Maryland",37663,81667,51.4,382000,9.31,12.19,7.29,27.06
24043,"Washington County, Maryland",154645,73017,40.9,262400,12.35,11.28,6.23,34.61
24045,"Wicomico County, Maryland",103815,69421,36.1,226900,13.84,26.06,5.73,40.35
24047,"Worcester County, Maryland",52827,76689,50.6,310300,8.19,12.47,3.83,23.43
24510,"Baltimore city, Maryland",584548,58349,36.0,202900,19.57,61.25,5.88,52.24
25001,"Barnstable County, Massachusetts",229436,90447,54.5,519100,7.02,2.84,3.51,18.64
25003,"Berkshire County, Massachusetts",128763,69744,47.5,266400,10.97,2.93,5.3,29.78
25005,"Bristol County, Massachusetts",576699,80628,41.0,385000,11.14,4.21,9.04,38.14
25007,"Dukes County, Massachusetts",20543,93225,49.2,998100,6.71,3.14,3.64,23.39
25009,"Essex County, Massachusetts",806103,94378,40.9,535300,9.72,4.38,22.7,36.34
25011,"Franklin County, Massachusetts",70980,70383,47.1,284100,11.96,1.23,4.6,30.41
25013,"Hampden County, Massachusetts",464575,66619,39.5,258100,15.77,8.87,26.81,38.28
25015,"Hampshire County, Massachusetts",153931,84025,39.3,344200,10.61,2.09,6.2,31.12
25017,"Middlesex County, Massachusetts",1623109,121304,38.8,654300,7.44,5.04,8.41,38.5
25019,"Nantucket County, Massachusetts",14065,135590,40.5,1265600,4.94,11.11,15.07,28.89
25021,"Norfolk County, Massachusetts",722112,120621,40.7,612100,6.46,7.11,5.19,31.69
25023,"Plymouth County, Massachusetts",529548,105387,42.7,475500,6.65,9.06,4.36,22.67
25025,"Suffolk County, Massachusetts",785443,87669,33.6,650900,17.02,19.81,23.53,63.78
25027,"Worcester County, Massachusetts",858898,88524,40.2,363200,9.99,5.2,12.48,34.06
26001,"Alcona County, Michigan",10238,50295,59.3,148200,15.84,0.43,1.85,10.33
26003,"Alger County, Michigan",8866,55528,47.2,156500,10.25,7.79,1.97,18.05
26005,"Allegan County, Michigan",120189,75543,40.4,225000,9.51,1.29,7.74,14.86
26007,"Alpena County, Michigan",28911,49133,47.6,128000,16.51,0.77,1.53,20.95
26009,"Antrim County, Michigan",23662,68850,51.5,199800,9.38,0.63,2.46,12.97
26011,"Arenac County, Michigan",15031,53487,50.0,118200,13.56,0.56,2.25,14.93
26013,"Baraga County, Michigan",8245,51911,46.5,121700,12.17,7.75,1.83,23.14
26015,"Barry County, Michigan",62581,75182,42.2,223600,8.34,0.63,3.52,13.77
26017,"Bay County, Michigan",103752,57887,43.6,125000,15.28,1.35,5.75,24.38
26019,"Benzie County, Michigan",18058,71327,50.4,243600,10.45,0.76,2.47,11.93
26021,"Berrien County, Michigan",153938,60379,42.5,193600,15.71,14.04,5.9,27.01
26023,"Branch County, Michigan",44795,60600,40.9,140200,15.02,1.9,5.6,22.57
26025,"Calhoun County, Michigan",134011,58191,40.0,138700,14.83,10.04,5.71,28.34
26027,"Cass County, Michigan",51604,65183,45.3,181100,12.86,4.9,4.18,18.46
26029,"Charlevoix County, Michigan",26174,69764,49.5,220000,8.63,0.53,2.41,18.33
26031,"Cheboygan County, Michigan",25709,59557,52.0,167400,11.92,0.8,1.63,15.12
26033,"Chippewa County, Michigan",36670,58408,40.8,142000,16.47,5.39,2.14,26.38
26035,"Clare County, Michigan",30998,47816,48.2,112400,22.13,0.82,2.3,14.95
26037,"Clinton County, Michigan",79249,82594,41.4,226000,9.55,1.74,4.81,17.98
26039,"Crawford County, Michigan",13197,57998,51.4,135400,13.83,0.3,2.31,17.9
26041,"Delta County, Michigan",36839,53852,47.6,139200,13.25,0.28,1.49,21.61
26043,"Dickinson County, Michigan",25937,59651,47.2,122600,9.7,0.83,1.79,16.81
26045,"Eaton County, Michigan",109072,77158,41.2,194500,7.61,7.02,5.8,26.09
26047,"Emmet County, Michigan",34072,69690,45.8,246300,8.37,0.84,2.02,24.03
26049,"Genesee County, Michigan",405280,58594,40.5,158400,16.25,19.56,3.79,29.61
26051,"Gladwin County, Michigan",25461,53717,50.7,140600,14.2,0.27,2.03,12.3
26053,"Gogebic County, Michigan",14597,47913,50.6,87800,14.1,1.69,1.9,17.37
26055,"Grand Traverse County, Michigan",95315,75553,42.8,273300,10.4,0.74,3.1,24.06
26057,"Gratiot County, Michigan",41534,57934,39.6,126500,14.12,5.67,6.61,21.82
26059,"Hillsdale County, Michigan",45698,59425,42.8,159000,15.15,0.67,2.63,20.12
26061,"Houghton County, Michigan",37414,52736,31.9,129200,17.27,1.15,1.79,31.01
26063,"Huron County, Michigan",31461,54475,49.3,129500,11.26,0.46,2.67,18.17
26065,"Ingham County, Michigan",282540,62548,33.0,173600,16.54,11.88,8.24,41.21
