pwsid,violation_id,facility_id,population_served_count,npm_candidate,pws_activity_code,pws_deactivation_date,primary_source_code,pop_cat_5_code,primacy_agency_code,epa_region,pws_type_code,violation_code,violation_category_code,is_health_based_ind,contaminant_code,compliance_status_code,viol_measure,unit_of_measure,state_mcl,is_major_viol_ind,severity_ind_cnt,compl_per_begin_date,compl_per_end_date,latest_enforcement_id,rtc_enforcement_id,rtc_date,public_notification_tier,originator_code,sample_result_id,corrective_action_id,rule_code,rule_group_code,rule_family_code
NC0276159,1822380,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0276159,2180,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0276159,2914789,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0276159,4606391,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0276159,5289,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0276159,6591,,0,N,N,2018-08-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2018-08-20 00:00:00,3,S,,,500,500,500
NC0279110,1891,,0,N,N,2024-10-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-10-08 00:00:00,3,S,,,500,500,500
NC0279110,4610391,,0,N,N,2024-10-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-10-08 00:00:00,3,S,,,500,500,500
NC0279115,1485,,0,N,N,2018-10-05 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,685.0,,2018-10-05 00:00:00,3,S,,,500,500,500
NC0286419,785,,20,N,N,2016-11-10 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,385.0,,2016-11-10 00:00:00,3,S,,,500,500,500
NC0309040,585,,0,N,N,2023-08-10 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,585.0,,2023-08-10 00:00:00,3,S,,,500,500,500
NC0319125,1828880,,60,N,I,2016-12-22 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-12-22 00:00:00,3,S,,,500,500,500
NC0319125,680,,60,N,I,2016-12-22 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-12-22 00:00:00,3,S,,,500,500,500
NC0326165,1185,,80,N,I,2017-04-27 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,585.0,,2017-04-27 00:00:00,3,S,,,500,500,500
NC0326167,1387,,0,N,N,2020-06-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,587.0,,2020-06-08 00:00:00,3,S,,,500,500,500
NC0326167,2348987,,0,N,N,2020-06-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,187.0,,2020-06-08 00:00:00,3,S,,,500,500,500
NC0326244,1834680,,0,N,N,2018-11-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-11-16 00:00:00,3,S,,,500,500,500
NC0326244,980,,0,N,N,2018-11-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-11-16 00:00:00,3,S,,,500,500,500
NC0326257,2353987,,0,N,N,2019-03-22 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,,,2019-03-22 00:00:00,3,S,,,500,500,500
NC0326257,987,,0,N,N,2019-03-22 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2019-03-22 00:00:00,3,S,,,500,500,500
NC0326320,681,,0,N,N,2017-12-11 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-10-01 00:00:00,1981-09-30 00:00:00,181.0,,2017-12-11 00:00:00,3,S,,,500,500,500
NC0351107,1840980,,0,N,N,2025-10-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2025-10-24 00:00:00,3,S,,,500,500,500
NC0351107,780,,0,N,N,2025-10-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2025-10-24 00:00:00,3,S,,,500,500,500
NC0351113,1480,,0,N,N,2017-08-07 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2017-08-07 00:00:00,3,S,,,500,500,500
NC0351113,1841180,,0,N,N,2017-08-07 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2017-08-07 00:00:00,3,S,,,500,500,500
NC0368127,1846880,,19,N,I,2016-11-15 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-11-15 00:00:00,3,S,,,500,500,500
NC0368127,2580,,19,N,I,2016-11-15 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-11-15 00:00:00,3,S,,,500,500,500
NC0368127,3885,,19,N,I,2016-11-15 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,885.0,,2016-11-15 00:00:00,3,S,,,500,500,500
NC0368127,5861297,,19,N,I,2016-11-15 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1993-01-01 00:00:00,1995-12-31 00:00:00,,,2016-11-15 00:00:00,3,S,,,500,500,500
NC0368127,685,,19,N,I,2016-11-15 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,285.0,,2016-11-15 00:00:00,3,S,,,500,500,500
NC0368174,2369987,,0,N,N,2021-01-22 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,,,2021-01-22 00:00:00,3,S,,,500,500,500
NC0368174,787,,0,N,N,2021-01-22 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2021-01-22 00:00:00,3,S,,,500,500,500
NC0392135,585,,0,N,N,2023-12-18 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,185.0,,2023-12-18 00:00:00,3,S,,,500,500,500
NC0392217,985,,0,N,N,2022-05-31 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,185.0,,2022-05-31 00:00:00,3,S,,,500,500,500
NC0416140,1862780,,24,N,N,2024-02-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2024-02-16 00:00:00,3,S,,,500,500,500
NC0416140,580,,24,N,N,2024-02-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2024-02-16 00:00:00,3,S,,,500,500,500
NC0416191,4711391,,0,N,N,2018-10-31 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2018-10-31 00:00:00,3,S,,,500,500,500
NC0416191,591,,0,N,N,2018-10-31 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2018-10-31 00:00:00,3,S,,,500,500,500
NC0465136,1877180,,0,N,N,2018-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-06-25 00:00:00,3,S,,,500,500,500
NC0465136,280,,0,N,N,2018-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-06-25 00:00:00,3,S,,,500,500,500
NC0465153,1489,,0,N,N,2017-11-06 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2017-11-06 00:00:00,3,S,,,500,500,500
NC0465153,3030789,,0,N,N,2017-11-06 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2017-11-06 00:00:00,3,S,,,500,500,500
NC0465516,3038789,,0,N,N,2021-02-11 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2021-02-11 00:00:00,3,S,,,500,500,500
NC0465516,689,,0,N,N,2021-02-11 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2021-02-11 00:00:00,3,S,,,500,500,500
NC0471109,3950992,,0,N,N,2019-11-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,913292.0,,2019-11-08 00:00:00,3,S,,,500,500,500
NC0471109,892,,0,N,N,2019-11-08 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,592.0,,2019-11-08 00:00:00,3,S,,,500,500,500
NC0471122,1392,,0,N,N,2025-02-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,292.0,,2025-02-03 00:00:00,3,S,,,500,500,500
NC0471122,3953192,,0,N,N,2025-02-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,914192.0,,2025-02-03 00:00:00,3,S,,,500,500,500
NE3101105,412,1961.0,710,N,A,,GW,2,NE,7,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-06-30 00:00:00,2079432.0,2079432.0,2020-04-20 00:00:00,3,S,,,500,500,500
NE3120446,226920,1009.0,156,N,A,,GW,1,NE,7,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-06-30 00:00:00,2144523.0,2144523.0,2019-12-12 00:00:00,3,S,,,500,500,500
NE3120446,226920,1009.0,168,N,A,,GW,1,NE,7,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-06-30 00:00:00,2144523.0,2144523.0,2019-12-12 00:00:00,3,S,,,500,500,500
NJ0614004,282882,,375,N,I,2023-02-28 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,282882.0,,2023-02-28 00:00:00,3,S,,,500,500,500
NJ0614004,282882,,375,N,N,2023-02-16 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,282882.0,,2023-02-16 00:00:00,3,S,,,500,500,500
NJ0614004,788,,375,N,I,2023-02-28 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1985-06-01 00:00:00,1988-05-31 00:00:00,688.0,,2023-02-28 00:00:00,3,S,,,500,500,500
NJ0614004,788,,375,N,N,2023-02-16 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1985-06-01 00:00:00,1988-05-31 00:00:00,688.0,,2023-02-16 00:00:00,3,S,,,500,500,500
NJ1311001,1191,,125,N,I,2024-07-31 00:00:00,SWP,1,NJ,2,NTNCWS,3,MR,N,1030,I,,,,Y,,1990-06-01 00:00:00,1991-05-31 00:00:00,1391.0,,2024-07-31 00:00:00,3,S,,,500,500,500
NJ1311001,343382,,125,N,I,2024-07-31 00:00:00,SWP,1,NJ,2,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1981-06-25 00:00:00,1982-06-24 00:00:00,342882.0,,2024-07-31 00:00:00,3,S,,,500,500,500
NJ1311001,349483,,125,N,I,2024-07-31 00:00:00,SWP,1,NJ,2,NTNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-06-25 00:00:00,1983-06-24 00:00:00,,,2024-07-31 00:00:00,3,S,,,500,500,500
NJ1311001,688,,125,N,I,2024-07-31 00:00:00,SWP,1,NJ,2,NTNCWS,3,MR,N,1030,I,,,,Y,,1987-06-01 00:00:00,1988-05-31 00:00:00,1288.0,,2024-07-31 00:00:00,3,S,,,500,500,500
NJ1414009,355982,,90,N,I,2016-11-22 00:00:00,GWP,1,NJ,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,355182.0,,2016-11-22 00:00:00,3,S,,,500,500,500
NJ1414009,691,,90,N,I,2016-11-22 00:00:00,GWP,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1988-06-01 00:00:00,1991-05-31 00:00:00,2991.0,,2016-11-22 00:00:00,3,S,,,500,500,500
NJ1414014,491,,75,N,I,2022-05-09 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1988-06-01 00:00:00,1991-05-31 00:00:00,991.0,,2022-05-09 00:00:00,3,S,,,500,500,500
NJ1530007,488,,80,N,I,2018-11-26 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1985-06-01 00:00:00,1988-05-31 00:00:00,1388.0,,2018-11-26 00:00:00,3,S,,,500,500,500
NJ2116003,483582,,220,N,I,2019-12-31 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1979-06-24 00:00:00,1982-06-23 00:00:00,483082.0,,2019-12-31 00:00:00,3,S,,,500,500,500
NJ2116003,991,,220,N,I,2019-12-31 00:00:00,GW,1,NJ,2,CWS,3,MR,N,1030,I,,,,Y,,1988-06-01 00:00:00,1991-05-31 00:00:00,3691.0,,2019-12-31 00:00:00,3,S,,,500,500,500
NM3510026,7V82,,250,N,N,2024-04-29 00:00:00,GWP,1,NM,6,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1982-07-01 00:00:00,1985-06-30 00:00:00,,,2024-04-29 00:00:00,3,S,,,500,500,500
NM3510026,80583,,250,N,N,2024-04-29 00:00:00,GWP,1,NM,6,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1983-07-01 00:00:00,1986-06-30 00:00:00,,,2024-04-29 00:00:00,3,S,,,500,500,500
NM3541007,26V81,,0,N,N,2019-10-24 00:00:00,GW,1,NM,6,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1981-07-01 00:00:00,1984-06-30 00:00:00,1e+81,,2019-10-24 00:00:00,3,S,,,500,500,500
NM3557813,5V92,,184,N,N,2025-02-04 00:00:00,GW,1,NM,6,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-07-01 00:00:00,1992-06-30 00:00:00,,,2025-02-04 00:00:00,3,S,,,500,500,500
NM3560017,214880,,13,N,N,2017-01-24 00:00:00,GW,1,NM,6,NTNCWS,3,MR,N,1030,I,0.0,,0.0,,,1980-07-01 00:00:00,1983-06-30 00:00:00,,,2017-01-24 00:00:00,3,S,,,500,500,500
NM3566026,705,,131,N,A,,GW,1,NM,6,CWS,2,MCL,Y,1030,R,3.64,MG/L,,,,2005-01-01 00:00:00,2005-06-30 00:00:00,972.0,972.0,2019-08-08 00:00:00,2,S,,,500,500,500
NN0400308,040030803103012005,163.0,25,N,I,2016-01-31 00:00:00,GW,1,NN,9,TNCWS,3,MR,N,1030,I,,,,Y,,2005-01-01 00:00:00,2007-12-31 00:00:00,,,2016-01-31 00:00:00,3,S,,,500,500,500
NY0130032,611,54414.0,100,N,I,2017-01-09 00:00:00,GW,1,NY,2,NTNCWS,4,MR,N,1030,R,,,,N,,2013-01-01 00:00:00,2015-12-31 00:00:00,1011.0,1011.0,2016-10-18 00:00:00,3,S,,,500,500,500
NY0200319,133,62677.0,1380,N,A,,GW,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,313.0,314.0,2022-05-24 00:00:00,3,S,,,500,500,500
NY0200319,133,62677.0,1380,N,A,,GW,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,314.0,314.0,2022-05-24 00:00:00,3,S,,,500,500,500
NY0200319,133,62677.0,1380,N,A,,GW,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,328.0,314.0,2022-05-24 00:00:00,3,S,,,500,500,500
NY0400351,8,,661,Y,A,,GW,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2024-01-01 00:00:00,2024-12-31 00:00:00,27.0,,,3,S,,,500,500,500
NY0400351,8,,661,Y,A,,GW,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2024-01-01 00:00:00,2024-12-31 00:00:00,,,,3,S,,,500,500,500
NY0600809,316,,100,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2016-01-01 00:00:00,2018-12-31 00:00:00,623.0,,,3,S,,,500,500,500
NY0600809,316,,100,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2016-01-01 00:00:00,2018-12-31 00:00:00,,,,3,S,,,500,500,500
NY0615959,11,,524,N,A,,GW,2,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,29.0,,,3,S,,,500,500,500
NY0615959,11,,524,N,A,,GW,2,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,,,,3,S,,,500,500,500
NY0615959,11,,648,N,A,,GW,2,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2017-01-01 00:00:00,2017-12-31 00:00:00,,,,3,S,,,500,500,500
NY0900223,3806,,2550,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-01-01 00:00:00,,11616.0,11616.0,2006-11-28 00:00:00,2,S,,,350,300,350
NY0901535,7206,,54,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-01-01 00:00:00,,4114.0,4114.0,2009-11-19 00:00:00,2,S,,,350,300,350
NY0901541,11307,,43,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,11809.0,11809.0,2008-01-04 00:00:00,2,S,,,350,300,350
NY0902616,8105,,1154,N,A,,GU,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2003-07-01 00:00:00,,5206.0,5206.0,2006-07-07 00:00:00,2,S,,,350,300,350
NY0902616,8205,,1154,N,A,,GU,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2004-07-01 00:00:00,,5206.0,5206.0,2006-07-07 00:00:00,2,S,,,350,300,350
NY0904192,7005,,4900,N,A,,GW,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-07-01 00:00:00,,1804.0,4510.0,2003-07-02 00:00:00,2,S,,,350,300,350
NY0904192,7105,,4900,N,A,,GW,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,2105.0,3104.0,2004-02-11 00:00:00,2,S,,,350,300,350
NY0907942,3107,,108,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-01-01 00:00:00,,2808.0,2808.0,2008-03-12 00:00:00,2,S,,,350,300,350
NY0907946,21306,,23,N,N,2023-01-26 00:00:00,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-01-01 00:00:00,,9807.0,9807.0,2007-06-30 00:00:00,2,S,,,350,300,350
NY0907946,89091,,23,N,N,2023-01-26 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-02-01 00:00:00,1991-01-31 00:00:00,,,2023-01-26 00:00:00,3,S,,,500,500,500
NY0907946,89191,,23,N,N,2023-01-26 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-03-01 00:00:00,1991-02-28 00:00:00,,,2023-01-26 00:00:00,3,S,,,500,500,500
NY0910809,64106,,46,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-07-01 00:00:00,,15407.0,19337.0,2007-01-09 00:00:00,2,S,,,350,300,350
NY0910809,67843,,46,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2010-01-01 00:00:00,,19382.0,19382.0,2013-07-22 00:00:00,2,S,,,350,300,350
NY0910830,15816,,875,N,A,,GW,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2012-01-01 00:00:00,,15031.0,15031.0,2012-09-07 00:00:00,2,S,,,350,300,350
NY0910834,1708,,50,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2008-01-01 00:00:00,,2808.0,2808.0,2008-09-03 00:00:00,2,S,,,350,300,350
NY0920296,1506,,100,N,I,2008-01-04 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,1996-10-01 00:00:00,,2798.0,2798.0,1998-04-29 00:00:00,2,S,,,350,300,350
NY0921233,24317,,40,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2009-01-01 00:00:00,,20554.0,20554.0,2010-12-20 00:00:00,2,S,,,350,300,350
NY0930016,3405,,19,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,2505.0,2505.0,2005-01-27 00:00:00,2,S,,,350,300,350
NY0930016,3505,,19,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-07-01 00:00:00,,2505.0,2505.0,2005-01-27 00:00:00,2,S,,,350,300,350
NY0930121,32932,,28,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2011-01-01 00:00:00,,12865.0,12865.0,2012-06-29 00:00:00,2,S,,,350,300,350
NY0930170,30407,,23,N,N,2012-03-02 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,4709.0,4709.0,2008-11-10 00:00:00,2,S,,,350,300,350
NY0930170,30708,,23,N,N,2012-03-02 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2007-07-01 00:00:00,,4709.0,4709.0,2008-11-10 00:00:00,2,S,,,350,300,350
NY0930170,30908,,23,N,N,2012-03-02 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2008-01-01 00:00:00,,4709.0,4709.0,2008-11-10 00:00:00,2,S,,,350,300,350
NY0930173,5508,,30,N,I,2018-02-21 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2008-01-01 00:00:00,,1508.0,1508.0,2008-07-22 00:00:00,2,S,,,350,300,350
NY1313000,6138,,133,N,I,2020-02-06 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2017-07-01 00:00:00,2017-12-31 00:00:00,1023.0,1023.0,2019-02-11 00:00:00,3,S,,,500,500,500
NY1313000,6144,,133,N,I,2020-02-06 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2018-01-01 00:00:00,2018-06-30 00:00:00,1023.0,1023.0,2019-02-11 00:00:00,3,S,,,500,500,500
NY1313000,6262,40363.0,133,N,I,2020-02-06 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2018-07-01 00:00:00,2018-12-31 00:00:00,1023.0,1023.0,2019-02-11 00:00:00,3,S,,,500,500,500
NY1314504,7319,39291.0,200,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2024-01-01 00:00:00,2024-06-30 00:00:00,,,,3,S,,,500,500,500
NY1314504,7321,39291.0,200,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2024-07-01 00:00:00,2024-12-31 00:00:00,,,,3,S,,,500,500,500
NY1314504,7323,39291.0,200,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2025-01-01 00:00:00,2025-06-30 00:00:00,,,,3,S,,,500,500,500
NY1325000,1808,,30,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,1461.0,1461.0,2024-12-26 00:00:00,3,S,,,500,500,500
NY1325000,1810,,30,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,1461.0,1461.0,2024-12-26 00:00:00,3,S,,,500,500,500
NY1330679,5,78573.0,165,Y,A,,GUP,1,NY,2,CWS,3,MR,N,1030,K,,,,N,,2024-01-01 00:00:00,2024-06-30 00:00:00,6.0,,,3,S,,,500,500,500
NY1330730,151,,40,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,,,,3,S,,,500,500,500
NY1330730,151,,40,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,10.0,10.0,2024-07-16 00:00:00,3,S,,,500,500,500
NY1330749,14,,70,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2020-07-01 00:00:00,2020-12-31 00:00:00,16.0,,,3,S,,,500,500,500
NY1330749,14,,70,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2020-07-01 00:00:00,2020-12-31 00:00:00,18.0,18.0,2024-04-24 00:00:00,3,S,,,500,500,500
NY1330749,16,,70,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,K,,,,Y,,2021-01-01 00:00:00,2021-06-30 00:00:00,15.0,,,3,S,,,500,500,500
